alexatop,malware_domain,phishtank,domaintoolsregistrars,knujon,DomainNameEntropy,registrar_prices,isNotResolves,isBogon,ttlRisk,spamhausreg,SpamhausTld,zonefiles_tld,lehigh-typosquat,AlexaLevSim_score,AlexaLevSim_domain,DomainName
FALSE,FALSE,TRUE,0.6,0.049445005,0.08169983,0.78538648,FALSE,0,0.7,FALSE,0.093167702,0.016006425,FALSE,0.615384615,bizimyol.info,izigroup.info
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.049806379,0,TRUE,TRUE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.647058824,shoprunner.com,shopbundlebee.com
FALSE,FALSE,TRUE,0.6,0.6,0.060036922,0.122601732,TRUE,TRUE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.666666667,estepariojoyeria.com,opticasotojoyeria.com
FALSE,FALSE,TRUE,0.6,0.6,0.060036922,0.122601732,TRUE,TRUE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.666666667,estepariojoyeria.com,opticasotojoyeria.com
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.068712939,0,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.833333333,joomlart.com,atendimento-sac-pg.joomla.com
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.068712939,0,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.833333333,joomlart.com,atendimento-sac-pg.joomla.com
FALSE,FALSE,TRUE,0.6,0.6,0.115901059,0.6,FALSE,0,0.7,FALSE,0.29068323,0.001842552,FALSE,0.45,webmusic.live,help.mac-us-111.live
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.066138649,0,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.833333333,joomlart.com,atendimento-pg-series.joomla.com
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.068712939,0,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.833333333,joomlart.com,atendimento-sac-pg.joomla.com
FALSE,FALSE,TRUE,0.6,0.049445005,0.664482046,0.78538648,FALSE,0,0.7,FALSE,0.6,0.000131114,FALSE,0.4,737231.com,173.232.146.30
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.052783327,0,TRUE,TRUE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.75,mahindra.com,mrhydra.com
FALSE,FALSE,TRUE,0.6,0.6,0.063581581,0.6,FALSE,0,0.7,FALSE,0.6,2.44E-09,FALSE,0.5,robertotaveira.com.br,facebookfriends.robertholiveira.com.br
FALSE,FALSE,TRUE,0.6,0.39556004,0.115343013,0.415891539,TRUE,TRUE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.692307692,steachs.com,12stepcds.com
FALSE,FALSE,TRUE,0.6,0.39556004,0.115343013,0.415891539,TRUE,TRUE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.692307692,steachs.com,12stepcds.com
FALSE,FALSE,TRUE,0.6,0.6,0.037977606,0.6,FALSE,0,0.7,FALSE,0.336645963,0.000297883,FALSE,0.583333333,sfgame.pl,spacegame.ml
FALSE,FALSE,TRUE,0.6,0.39556004,0.050640376,0.415891539,TRUE,TRUE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.64,mobilemarketprice.com,mobilepresentepravoce.com
FALSE,FALSE,TRUE,0.6,0.39556004,0.050640376,0.415891539,TRUE,TRUE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.64,mobilemarketprice.com,mobilepresentepravoce.com
FALSE,FALSE,TRUE,0.6,0.638748739,0.141466738,0.6,TRUE,TRUE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.517241379,thatspersonal.com,itclas30horas-personalite.com
FALSE,FALSE,TRUE,0.6,0.39556004,0.080303847,0.415891539,TRUE,FALSE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.625,wotamama.com,www.zonamasa.com
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.059547319,0,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.666666667,ctestservices.com,www.sastaservices.com
FALSE,FALSE,TRUE,0.6,0.6,0.065291178,0.6,TRUE,FALSE,0.7,FALSE,0.6,2.44E-09,FALSE,0.666666667,vivadecora.com.br,www.decifra.com.br
FALSE,FALSE,TRUE,0.6,0.6,0.070924644,0.6,TRUE,TRUE,0.7,FALSE,0.034782609,0.020317233,FALSE,0.6,boostyourfit.ru,zoosummit.ru
FALSE,FALSE,TRUE,0.6,0.6,0.057488869,0.6,TRUE,TRUE,0.7,FALSE,0.6,2.44E-09,FALSE,0.588235294,www.no.com,www.nafora.com.sa
FALSE,FALSE,TRUE,0.6,0.6,0.078204735,0.6,FALSE,0,0.7,FALSE,0.093167702,0.016006425,FALSE,0.5,communityserver.org,www.communityreview.info
FALSE,FALSE,TRUE,0.6,0.6,0.03640326,0.6,TRUE,TRUE,0.7,FALSE,0.6,2.44E-09,FALSE,0.789473684,sempreser.com.br,sempreaberto.com.br
FALSE,FALSE,TRUE,0.6,0.6,0.03640326,0.6,TRUE,TRUE,0.7,FALSE,0.6,2.44E-09,FALSE,0.789473684,sempreser.com.br,sempreaberto.com.br
FALSE,FALSE,TRUE,0.6,0.6,0.059830314,0.6,TRUE,TRUE,0.7,FALSE,0.011180124,1.00039E-05,FALSE,0.6,christopherhomes.com,christophermadden.uk
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.051805062,0,TRUE,TRUE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.705882353,pricetravel.com,peruanatravel.com
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.053950666,0,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.769230769,noiseking.com,nowskins.com
FALSE,FALSE,TRUE,0.6,0.6,0.050969266,0.6,TRUE,FALSE,0.3,FALSE,0.060869565,0.626499559,FALSE,0.65,miguelmanchego.com,miguelseychelles.com
FALSE,FALSE,TRUE,0.6,0.6,0.129480005,0.6,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.37254902,nexopersonas-bancoexterior.com,labanquepostalevoscompteslabanquepostalebizspro.com
FALSE,FALSE,TRUE,0.6,0.6,0.129480005,0.6,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.37254902,nexopersonas-bancoexterior.com,labanquepostalevoscompteslabanquepostalebizspro.com
FALSE,FALSE,TRUE,0.6,0.6,0.04485906,0.6,TRUE,TRUE,0.7,FALSE,0.034782609,0.020317233,FALSE,0.5,tranio.ru,ddt.yaguo.ru
FALSE,FALSE,TRUE,0.412751678,0.065590313,0.062430394,0.729644717,TRUE,FALSE,0.5,FALSE,0.060869565,0.626499559,FALSE,0.692307692,chikhen.com,chikh-ali.com
FALSE,FALSE,TRUE,0.6,0.6,0.081114317,0.6,TRUE,FALSE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.722222222,martview-forum.com,pp-review-form.com
FALSE,FALSE,TRUE,0.6,0.166498486,0.065502361,0.801775555,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.75,newsland.com,news-dd.com
FALSE,FALSE,TRUE,0.6,0.166498486,0.065502361,0.801775555,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.75,newsland.com,news-dd.com
FALSE,FALSE,TRUE,0.6,0.6,0.573485236,0.6,FALSE,0,0.7,FALSE,0.336645963,0.000297883,FALSE,0.529411765,exodus.io,exodus.io98741.ml
FALSE,FALSE,TRUE,0.6,0.6,0.573485236,0.6,FALSE,0,0.7,FALSE,0.336645963,0.000297883,FALSE,0.529411765,exodus.io,exodus.io98741.ml
FALSE,FALSE,TRUE,0.6,0.166498486,0.193467267,0.801775555,FALSE,0,0.7,FALSE,0.048447205,0.012339523,FALSE,0.529411765,unylinks.xyz,appvalidation2020.autolineesmec.xyz
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.160461262,0,FALSE,0,0.7,FALSE,0.048447205,0.012339523,FALSE,0.6,ltsoft.xyz,asefe.xyz
FALSE,FALSE,TRUE,0.6,0.6,0.050301668,0.6,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.65,christian-dogma.com,cristianaradiofm.com
FALSE,FALSE,TRUE,1.326621924,0.413723512,0.105245426,0.6,TRUE,TRUE,0.7,3.96,0.060869565,0.626499559,FALSE,0.75,siteprofiler.com,optest0.hot-profile.com
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.060563568,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.545454545,africanian.com,afrikmania.weloobe.com
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.060563568,0,TRUE,FALSE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.545454545,africanian.com,afrikmania.weloobe.com
FALSE,FALSE,TRUE,0.6,0.6,0.054063534,0.6,TRUE,TRUE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.722222222,usarxmedicine.com,broad-medicine.com
FALSE,FALSE,TRUE,0.6,0.6,0.058015423,0.6,TRUE,FALSE,0.7,FALSE,0.6,2.44E-09,FALSE,0.666666667,awoo.com.tw,www.yoho.com.tw
FALSE,FALSE,TRUE,0.6,0.6,0.058015423,0.6,TRUE,FALSE,0.7,FALSE,0.6,2.44E-09,FALSE,0.666666667,awoo.com.tw,www.yoho.com.tw
FALSE,FALSE,TRUE,0.6,0.6,0.058015423,0.6,TRUE,FALSE,0.7,FALSE,0.6,2.44E-09,FALSE,0.666666667,awoo.com.tw,www.yoho.com.tw
FALSE,FALSE,TRUE,0.6,0.6,0.058015423,0.6,TRUE,FALSE,0.7,FALSE,0.6,2.44E-09,FALSE,0.666666667,awoo.com.tw,www.yoho.com.tw
FALSE,FALSE,TRUE,0.6,0.6,0.058015423,0.6,TRUE,FALSE,0.7,FALSE,0.6,2.44E-09,FALSE,0.666666667,awoo.com.tw,www.yoho.com.tw
FALSE,FALSE,TRUE,0.6,0.049445005,0.125498479,0.78538648,FALSE,0,0.7,FALSE,0.048447205,0.012339523,FALSE,0.392857143,wcproducttable.xyz,bcpzonasegurabeta.vipbcp.xyz
FALSE,FALSE,TRUE,0.6,0.6,0.147914771,0.6,FALSE,0,0.7,FALSE,0.086956522,0.000812399,FALSE,0.533333333,savelinks.fun,giveskins1x.fun
FALSE,FALSE,TRUE,0.6,0.6,0.05142291,0.6,FALSE,0,0.7,FALSE,0.093167702,0.016006425,FALSE,0.625,pinkrose.info,linkednotes.info
FALSE,FALSE,TRUE,0.6,0.049445005,0.047565679,0.78538648,TRUE,FALSE,0.6,FALSE,0.050931677,0.00022592,FALSE,0.611111111,gramfree.services,nab.com.au.nabsecure.services
FALSE,FALSE,TRUE,0.6,0.6,0.299073267,0.6,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.714285714,mobezone.com,mojozone53.com
FALSE,FALSE,TRUE,0.6,0.6,0.091614702,0.6,FALSE,0,0.7,FALSE,0.001242236,8.89875E-05,FALSE,0.75,viyar.ua,diyar.uz
FALSE,FALSE,TRUE,0.6,0.049445005,0.06517458,0.78538648,TRUE,FALSE,0.3,FALSE,0.060869565,0.626499559,FALSE,0.611111111,revolvermaps.com,recover-paypal.com
FALSE,FALSE,TRUE,0.6,0.049445005,0.06517458,0.78538648,TRUE,FALSE,0.3,FALSE,0.060869565,0.626499559,FALSE,0.611111111,revolvermaps.com,recover-paypal.com
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.078608668,0,FALSE,0,0.7,FALSE,0.166459627,0.005615022,FALSE,0.636363636,krolik.biz,mallika.biz
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.078608668,0,FALSE,0,0.7,FALSE,0.166459627,0.005615022,FALSE,0.636363636,krolik.biz,mallika.biz
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.078608668,0,FALSE,0,0.7,FALSE,0.166459627,0.005615022,FALSE,0.636363636,krolik.biz,mallika.biz
FALSE,FALSE,TRUE,0.6,0.049445005,0.060823171,0.78538648,TRUE,TRUE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.647058824,yourmechanic.com,yourecofamily.com
FALSE,FALSE,TRUE,0.3098434,0.066599395,0.03786452,0.6,TRUE,TRUE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.692307692,merokalam.com,ramrokaam.com
FALSE,FALSE,TRUE,0.3098434,0.066599395,0.03786452,0.6,TRUE,TRUE,0.6,FALSE,0.060869565,0.626499559,FALSE,0.692307692,merokalam.com,ramrokaam.com
FALSE,FALSE,TRUE,0.6,0.6,0.051973237,0.6,TRUE,TRUE,0.7,FALSE,0.002484472,0.026185958,FALSE,0.541666667,mein-schoener-garten.de,medienschmiede-sander.de
FALSE,FALSE,TRUE,0.6,0.6,0.051973237,0.6,TRUE,TRUE,0.7,FALSE,0.002484472,0.026185958,FALSE,0.541666667,mein-schoener-garten.de,medienschmiede-sander.de
FALSE,FALSE,TRUE,0.6,0.457114026,0.052520672,0.6,TRUE,TRUE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.608695652,burningcamel.com,bruninglandscapeltd.com
FALSE,FALSE,TRUE,0.6,0.6,0.050969266,0.6,TRUE,FALSE,0.3,FALSE,0.060869565,0.626499559,FALSE,0.65,miguelmanchego.com,miguelseychelles.com
FALSE,FALSE,TRUE,0.6,0.39556004,0.079086919,0.415891539,TRUE,FALSE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.705882353,ssn-verify.com,estado-verify.com
FALSE,FALSE,TRUE,0.161073826,0.031281534,0.074393003,0.122601732,TRUE,TRUE,0.7,FALSE,0.060869565,0.626499559,FALSE,0.714285714,sigmaphoto.com,sjr-photo.com
FALSE,FALSE,TRUE,0.6,0.6,0.311829159,0.6,TRUE,FALSE,0.3,FALSE,0.029813665,0.004307487,FALSE,0.666666667,webshow.site,d942m.weblium.site
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.038059305,0,TRUE,TRUE,0.3,FALSE,0.060869565,0.626499559,FALSE,0.631578947,soltecstore.com,ssl.tobecolored.com
FALSE,FALSE,TRUE,0.3098434,0.066599395,0.158332054,0.6,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.777777778,ugtop.com,gabungchatwhatsapp2020.ygto.com
FALSE,FALSE,TRUE,0.3098434,0.066599395,0.158332054,0.6,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.777777778,ugtop.com,gabungchatwhatsapp2020.ygto.com
FALSE,FALSE,TRUE,0.6,0.6,0.093385767,0.6,TRUE,TRUE,0.7,FALSE,0,0.000216638,FALSE,0.625,nitrocollege.com,ndt-college.kz
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.04374299,0,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.666666667,codewithawa.com,erodemithra.com
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.04374299,0,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.666666667,codewithawa.com,erodemithra.com
FALSE,FALSE,TRUE,0.097315436,0.272452069,0.04374299,0,FALSE,0,0.7,FALSE,0.060869565,0.626499559,FALSE,0.666666667,codewithawa.com,erodemithra.com
FALSE,FALSE,TRUE,0.6,0.6,0.039685641,0.6,TRUE,TRUE,0.7,FALSE,0.028571429,0.002267771,FALSE,0.631578947,allendigital.in,marmaladedigital.in
FALSE,FALSE,TRUE,0.6,0.457114026,0.046760633,0.6,TRUE,TRUE,0.3,FALSE,0.060869565,0.626499559,FALSE,0.75,axes-net.com,atefnet.com
FALSE,FALSE,TRUE,0.6,0.457114026,0.046760633,0.6,TRUE,TRUE,0.3,FALSE,0.060869565,0.626499559,FALSE,0.75,axes-net.com,atefnet.com
FALSE,FALSE,TRUE,0.6,0.6,0.070924644,0.6,TRUE,TRUE,0.7,FALSE,0.034782609,0.020317233,FALSE,0.6,boostyourfit.ru,zoosummit.ru
FALSE,FALSE,TRUE,0.6,0.6,0.070924644,0.6,TRUE,TRUE,0.7,FALSE,0.034782609,0.020317233,FALSE,0.6,boostyourfit.ru,zoosummit.ru
FALSE,FALSE,TRUE,0.6,0.6,0.070924644,0.6,TRUE,TRUE,0.7,FALSE,0.034782609,0.020317233,FALSE,0.6,boostyourfit.ru,zoosummit.ru
