Label,Domain_score,Domain_name,DomainToolRegistrars,knujon,DomainNameEntropy,registrar_prices,ttlRisk,spamhausTld,domain_age,AlexaLevSim
maleware,5.777777778,masjlr.com,0.6,0.6,0.061300788,0.6,0.6,0.060869565,0.5,0.727272727
maleware,5.111111111,liarsbar.karoo.net,0.6,0.16851665,0.037195001,0.6,0.5,0.058385093,0.5,0.555555556
maleware,5.333333333,liberated.org,0.6,0.16851665,0.036629926,0.6,0.7,0.01863354,0.5,0.769230769
maleware,5.666666667,huatongchuye.com,0.097315436,0.272452069,0.056854399,0,0.6,0.060869565,0.5,0.6875
maleware,5,centerpieces-with-feathers-for-weddi.blogspot.com,0.6,0.6,0.075831743,0.6,0.5,0.060869565,0.5,0
maleware,6,anamol.net,0.6,0.6,0.028650354,0.6,0.7,0.058385093,0.5,0.818181818
maleware,6.555555556,98csc.net,0.6,0.6,0.420023374,0.6,0.7,0.058385093,0.5,0.777777778
maleware,6,805678.com,0.3098434,0.066599395,0.7826206,0.6,0.6,0.060869565,0.5,0.7
maleware,6.666666667,amo122.com,0.6,0.6,0.133414282,0.6,0.6,0.060869565,0.5,0.8
maleware,5.777777778,android-guard.com,0.6,0.6,0.055067096,0.6,0.7,0.060869565,0.5,0.764705882
maleware,5.888888889,bbnwl.cn,0.6,0.6,0.04487598,0.6,0.6,0.288198758,0.5,0.625
maleware,6,co3corp.com,0.097315436,0.272452069,0.12382503,0,0.6,0.060869565,0.5,0.75
maleware,6,downflvplayer.com,0.6,0.6,0.081770983,0.6,0.7,0.060869565,0.5,0.647058824
maleware,5.777777778,feenode.net,0.6,0.6,0.039254924,0.6,0.7,0.058385093,0.5,0.727272727
maleware,5.777777778,gdhrjn.com,0.6,0.166498486,0.075752806,0.801775555,0.6,0.060869565,0.5,0.7
maleware,5.111111111,ipwhrtmla.epac.to,0.6,0.6,0.051486027,0.6,0.6,0.023602484,0.5,0.470588235
maleware,5.555555556,iranbar.org,0.6,0.256306761,0.028443518,0.6,0.7,0.01863354,0.5,0.818181818
maleware,6.111111111,mobuna.com,0.6,0.6,0.037939438,0.6,0.3,0.060869565,0.5,0.9
maleware,5.666666667,haphuongfoundation.net,0.6,0.6,0.05391113,0.6,0.7,0.058385093,0.5,0.545454545
maleware,6.222222222,aileronx.com,0.097315436,0.272452069,0.0941336,0,0.7,0.060869565,0.5,0.75
maleware,5.555555556,downloadscanning.com,0.6,0.6,0.051767805,0.6,0.5,0.060869565,0.5,0.7
maleware,6.222222222,gddingtian.com.cn,0.6,0.6,0.043158657,0.6,0.6,0.6,0.5,0.705882353
maleware,5.777777778,annengdl.com,0.6,0.6,0.041643423,0.6,0.7,0.060869565,0.5,0.692307692
maleware,5.888888889,downloadadvisory.com,0.6,0.6,0.066691819,0.6,0.7,0.060869565,0.5,0.75
maleware,5.777777778,downloadally.com,0.097315436,0.272452069,0.055438426,0,0.6,0.060869565,0.5,0.777777778
maleware,5.222222222,downloadcypher.com,0.3098434,0.066599395,0.065271766,0.6,0.5,0.060869565,0.5,0.777777778
maleware,6.222222222,downloadedsoftware.com,0.6,0.6,0.062214987,0.6,0.3,0.060869565,0.5,0.909090909
maleware,6,downloadespe.com,0.6,0.6,0.051731272,0.6,0.7,0.060869565,0.5,0.8125
maleware,6,downloadfused.com,0.6,0.6,0.063631932,0.6,0.7,0.060869565,0.5,0.764705882
maleware,6.777777778,downloadoc.com,0.6,0.049445005,0.049142246,0.78538648,0.7,0.060869565,0.5,0.857142857
maleware,6.111111111,downloadprivate.com,0.6,0.6,0.063571,0.6,0.3,0.060869565,0.5,0.894736842
maleware,5.444444444,helpkaden.org,0.097315436,0.272452069,0.051852569,0,0.6,0.01863354,0.5,0.692307692
maleware,6.222222222,hostiraj.info,0.6,0.6,0.069253975,0.6,0.7,0.093167702,0.5,0.692307692
maleware,5.777777778,mobile-safety.org,0.6,0.6,0.064983137,0.6,0.7,0.01863354,0.5,0.705882353
maleware,5.888888889,114oldest.com,0.6,0.6,0.198038362,0.6,0.5,0.060869565,0.5,0.615384615
maleware,5.111111111,augami.net,0.3098434,0.066599395,0.036067537,0.6,0.5,0.058385093,0.5,0.727272727
maleware,6,liagand.cn,0.6,0.6,0.03824982,0.6,0.7,0.288198758,0.5,0.636363636
maleware,6,torvaldscallthat.info,0.6,0.6,0.06026191,0.6,0.7,0.093167702,0.5,0.523809524
maleware,5.666666667,evilstalin.https443.net,0.3098434,0.066599395,0.220440261,0.6,0.7,0.058385093,0.5,0.47826087
maleware,6.333333333,ngr61ail.rr.nu,0.6,0.6,0.179602188,0.6,0.5,0,0.5,0.666666667
maleware,5.888888889,cnrdn.com,0.6,0.6,0.038249325,0.6,0.7,0.060869565,0.5,0.777777778
maleware,6.444444444,4chan-tube.on.nimp.org,0.6,0.6,0.133207062,0.6,0.6,0.01863354,0.5,0.875
maleware,6.333333333,aaa520.izlinix.com,0.387024609,0.529767911,0.308970373,0.6,0.7,0.060869565,0.5,0.818181818
maleware,5.777777778,alcoenterprises.com,0.097315436,0.272452069,0.039928477,0,0.6,0.060869565,0.5,0.789473684
maleware,5.666666667,amskrupajal.org,0.6,0.6,0.066050091,0.6,0.7,0.01863354,0.5,0.6
maleware,6.444444444,beckerseguros.com.br,0.6,0.6,0.045453028,0.6,0.7,0.6,0.5,0.727272727
maleware,5.555555556,bleachkon.net,0.6,0.6,0.04894035,0.6,0.6,0.058385093,0.5,0.692307692
maleware,6.333333333,canadabook.ca,0.6,0.6,0.042521677,0.6,0.7,0.002484472,0.5,0.769230769
maleware,6.333333333,computerquestions.on.nimp.org,0.6,0.6,0.102427921,0.6,0.6,0.01863354,0.5,0.875
maleware,4.777777778,cooper.mylftv.com,0.3098434,0.066599395,0.066158664,0.6,0.3,0.060869565,0.5,0.588235294
maleware,5.888888889,dns-vip.net,0.6,0.6,0.062175606,0.6,0.7,0.058385093,0.5,0.636363636
maleware,6.333333333,gdby.com.cn,0.6,0.6,0.051975541,0.6,0.7,0.6,0.5,0.727272727
maleware,5.555555556,graficasseryal.com,0.6,0.39556004,0.056137858,0.415891539,0.7,0.060869565,0.5,0.722222222
maleware,6.111111111,itspecialist.ro,0.6,0.6,0.033882168,0.6,0.7,0.002484472,0.5,0.684210526
maleware,5.888888889,jfdyw.com,0.6,0.166498486,0.105449117,0.801775555,0.7,0.060869565,0.5,0.777777778
maleware,5.666666667,kafebuhara.ru,0.6,0.6,0.055698944,0.6,0.7,0.034782609,0.5,0.615384615
maleware,5.666666667,kumykoz.com,0.6,0.16851665,0.096359288,0.6,0.6,0.060869565,0.5,0.727272727
maleware,6,livinggood.se,0.6,0.6,0.048182953,0.6,0.7,0,0.5,0.538461538
maleware,5.888888889,mannesoth.com,0.097315436,0.272452069,0.040707697,0,0.7,0.060869565,0.5,0.714285714
maleware,5.666666667,metameets.eu,0.6,0.6,0.027801086,0.6,0.7,0.034782609,0.5,0.615384615
maleware,6.111111111,cugq.com,0.6,0.6,0.172872111,0.6,0.6,0.060869565,0.5,0.777777778
maleware,6.111111111,0735sh.com,0.387024609,0.529767911,0.518736598,0.6,0.6,0.060869565,0.5,0.7
maleware,6.444444444,101.boquan.net,0.6,0.6,0.246143524,0.6,0.7,0.058385093,0.5,0.7
maleware,6,www.2seo8.com,0.149888143,0.829465187,0.227795862,0.6,0.7,0.060869565,0.5,0.692307692
maleware,6.222222222,fyqydogivoxed.com,0.6,0.6,0.206814537,0.6,0.7,0.060869565,0.5,0.529411765
maleware,6,img.securesoft.info,0.097315436,0.272452069,0.054028221,0,0.7,0.093167702,0.5,0.526315789
maleware,6,install.securesoft.info,0.097315436,0.272452069,0.049360996,0,0.7,0.093167702,0.5,0.52173913
maleware,5.777777778,mpif.eu,0.6,0.6,0.049149581,0.6,0.7,0.034782609,0.5,0.714285714
maleware,6.222222222,interstitial.powered-by.securesoft.info,0.097315436,0.272452069,0.065348924,0,0.7,0.093167702,0.5,0.6
maleware,5.555555556,barbaros.com,0.6,0.19172553,0.032493965,0.694937507,0.7,0.060869565,0.5,0.769230769
maleware,5.777777778,bor-bogdanych.com,0.6,0.6,0.065726797,0.6,0.7,0.060869565,0.5,0.588235294
maleware,5.777777778,cn-lushan.com,0.6,0.6,0.056950954,0.6,0.7,0.060869565,0.5,0.692307692
maleware,5.333333333,dacdac.com,0.6,0.6,0.035320936,0.6,0.3,0.060869565,0.5,0.727272727
maleware,5,kalinston.com,0.149888143,0.829465187,0.045182646,0.6,0.3,0.060869565,0.5,0.785714286
maleware,5.444444444,cheminfos.com,0.6,0.16851665,0.054219163,0.6,0.6,0.060869565,0.5,0.769230769
maleware,5.333333333,commissioncrusher.com,0.6,0.6,0.043763747,0.6,0.3,0.060869565,0.5,0.761904762
maleware,6.444444444,demodomain.cz,0.6,0.6,0.077077438,0.6,0.7,0,0.5,0.615384615
maleware,6.111111111,first-ware.com,0.097315436,0.272452069,0.069832844,0,0.7,0.060869565,0.5,0.785714286
maleware,5.555555556,nycsoaw.org,0.6,0.6,0.055626021,0.6,0.7,0.01863354,0.5,0.636363636
maleware,5.777777778,tvandsportstreams.com,0.6,0.6,0.050683075,0.6,0.7,0.060869565,0.5,0.666666667
maleware,5.666666667,appimmobilier.com,0.6,0.6,0.039256855,0.6,0.7,0.060869565,0.5,0.65
maleware,5.666666667,banner.ringofon.com,0.6,0.6,0.046671464,0.6,0.7,0.060869565,0.5,0.578947368
maleware,6.222222222,minager.com,0.6,0.247225025,0.039231362,0.6,0.7,0.060869565,0.5,0.833333333
maleware,6.444444444,sharfiles.com,0.6,0.6,0.053569836,0.6,0.7,0.060869565,0.5,0.846153846
maleware,6,techlivegen.com,0.097315436,0.272452069,0.056970593,0,0.7,0.060869565,0.5,0.75
maleware,6.444444444,308888.com,0.097315436,0.272452069,0.467276499,0,0.6,0.060869565,0.5,0.7
maleware,5.777777778,pcbangv.com,0.6,0.6,0.057165896,0.6,0.6,0.060869565,0.5,0.75
maleware,6.222222222,animeonline.net,0.6,0.6,0.029414592,0.6,0.5,0.058385093,0.5,0.8
maleware,5.555555556,zzha.net,0.6,0.6,0.092824036,0.6,0.3,0.058385093,0.5,0.75
maleware,6.222222222,chupiao365.com,0.6,0.6,0.369482375,0.6,0.6,0.060869565,0.5,0.714285714
maleware,5.444444444,divecatalina.com,0.6,0.16851665,0.053228379,0.6,0.7,0.060869565,0.5,0.6875
maleware,5.666666667,ewubo.net,0.6,0.6,0.043429406,0.6,0.6,0.058385093,0.5,0.7
maleware,5.888888889,huaqiaomaicai.com,0.161073826,0.031281534,0.126289063,0.122601732,0.7,0.060869565,0.5,0.647058824
maleware,5.666666667,sympation.com,0.6,0.6,0.047174166,0.6,0.6,0.060869565,0.5,0.769230769
maleware,6.222222222,upgradenow24.com,0.6,0.6,0.187808752,0.6,0.7,0.060869565,0.5,0.6875
maleware,5.444444444,wangxiaorong.com,0.6,0.6,0.095329431,0.6,0.3,0.060869565,0.5,0.6875
maleware,5.777777778,apphay.me,0.097315436,0.272452069,0.044221929,0,0.7,0.062111801,0.5,0.666666667
maleware,5.777777778,otdacham.ru,0.6,0.6,0.046770462,0.6,0.7,0.034782609,0.5,0.727272727
maleware,6.222222222,nminmobiliaria.com,0.6,0.943491423,0.036983204,0.239416284,0.7,0.060869565,0.5,0.80952381
maleware,6.444444444,proxysite.org,0.6,0.6,0.094999174,0.6,0.5,0.01863354,0.5,1
maleware,5.666666667,rockleadesign.com,0.161073826,0.031281534,0.052388295,0.122601732,0.7,0.060869565,0.5,0.764705882
maleware,6,www.v3club.net,0.6,0.6,0.146687177,0.6,0.7,0.058385093,0.5,0.571428571
maleware,5.666666667,www.ydhyjy.com,0.387024609,0.529767911,0.092481405,0.6,0.7,0.060869565,0.5,0.571428571
maleware,5.444444444,www.tourindia.in,0.6,0.6,0.050570394,0.6,0.7,0.028571429,0.5,0.625
maleware,5.333333333,www.yidongguanye.com,0.387024609,0.529767911,0.068845133,0.6,0.6,0.060869565,0.5,0.55
maleware,5.555555556,neilowen.org,0.6,0.6,0.041149027,0.6,0.7,0.01863354,0.5,0.666666667
maleware,6.222222222,www.p3322.com,0.097315436,0.272452069,0.227176781,0,0.6,0.060869565,0.5,0.615384615
maleware,6.111111111,onfreesoftware.com,0.6,0.6,0.058477443,0.6,0.7,0.060869565,0.5,0.80952381
maleware,5.666666667,senrima.ru,0.6,0.6,0.033656085,0.6,0.7,0.034782609,0.5,0.7
maleware,5.777777778,oldicbrnevents.com,0.6,0.6,0.055849124,0.6,0.7,0.060869565,0.5,0.611111111
maleware,6.444444444,sykazt.com.cn,0.6,0.6,0.088979035,0.6,0.6,0.6,0.5,0.714285714
maleware,5.666666667,zhizhishe.com,0.097315436,0.272452069,0.092395278,0,0.3,0.060869565,0.5,0.714285714
maleware,6.111111111,nba1001.net,0.097315436,0.272452069,0.192108426,0,0.6,0.058385093,0.5,0.636363636
maleware,5.888888889,school-bgd.ru,0.6,0.6,0.059686733,0.6,0.7,0.034782609,0.5,0.769230769
maleware,5.888888889,nainasdesigner.com,0.6,0.6,0.041567206,0.6,0.7,0.060869565,0.5,0.722222222
maleware,5.777777778,rvwsculpture.com,0.097315436,0.272452069,0.064710646,0,0.6,0.060869565,0.5,0.6875
maleware,6.333333333,newware10.craa-club.com,0.6,0.6,0.134386408,0.6,0.7,0.060869565,0.5,0.857142857
maleware,6,rlxl.com,0.6,0.166498486,0.102805391,0.801775555,0.7,0.060869565,0.5,0.777777778
maleware,6.111111111,shenke.com.cn,0.6,0.6,0.047221775,0.6,0.6,0.6,0.5,0.692307692
maleware,6.555555556,wan4399.com,0.6,0.6,0.531103566,0.6,0.7,0.060869565,0.5,0.727272727
maleware,5.888888889,www.barbiemobi.cn,0.6,0.6,0.053073983,0.6,0.7,0.288198758,0.5,0.470588235
maleware,5.888888889,www.hryspap.cn,0.6,0.6,0.063970504,0.6,0.6,0.288198758,0.5,0.5
maleware,5.666666667,thomashobbs.com,0.6,0.619576186,0.040766363,0.6,0.7,0.060869565,0.5,0.666666667
maleware,6.888888889,39m.net,0.6,0.6,0.388643175,0.6,0.6,0.058385093,0.5,0.857142857
maleware,5.777777778,888888kk.com,0.6,0.39556004,0.282566531,0.415891539,0.6,0.060869565,0.5,0.583333333
maleware,6.111111111,prod-abc.ro,0.6,0.6,0.049094131,0.6,0.7,0.002484472,0.5,0.571428571
maleware,5.666666667,soundfyles.eloyed.com,0.161073826,0.031281534,0.058782762,0.122601732,0.7,0.060869565,0.5,0.571428571
maleware,6.444444444,029999.com,0.6,0.6,0.475728135,0.6,0.7,0.060869565,0.5,0.7
maleware,5.777777778,aricimpastanesi.com,0.6,0.6,0.039751855,0.6,0.7,0.060869565,0.5,0.631578947
maleware,6.555555556,720movies.net,0.6,0.6,0.276253828,0.6,0.7,0.058385093,0.5,0.846153846
maleware,5.555555556,ccycny.com,0.6,0.6,0.043292564,0.6,0.5,0.060869565,0.5,0.7
maleware,5.888888889,d.srui.cn,0.6,0.6,0.037749102,0.6,0.6,0.288198758,0.5,0.6
maleware,5.444444444,dancecourt.com,0.097315436,0.272452069,0.043948296,0,0.3,0.060869565,0.5,0.714285714
maleware,5.777777778,deposito.traffic-advance.net,0.6,0.6,0.067667482,0.6,0.7,0.058385093,0.5,0.5
maleware,5.777777778,errordoctor.com,0.6,0.6,0.033265072,0.6,0.7,0.060869565,0.5,0.733333333
maleware,5.666666667,themodules.ru,0.6,0.6,0.043955526,0.6,0.7,0.034782609,0.5,0.615384615
maleware,6.111111111,e2bworld.com,0.6,0.6,0.093468906,0.6,0.7,0.060869565,0.5,0.769230769
maleware,6.111111111,lpcloudsvr302.com,0.097315436,0.272452069,0.219597113,0,0.6,0.060869565,0.5,0.588235294
maleware,6.111111111,gerhard-schudok.de,0.6,0.6,0.064915134,0.6,0.7,0.002484472,0.5,0.476190476
maleware,5.777777778,tracking.checkmygirlfriend.net,0.6,0.6,0.067889885,0.6,0.7,0.058385093,0.5,0.533333333
maleware,5.666666667,freemasstraffic.com,0.097315436,0.272452069,0.054311612,0,0.6,0.060869565,0.5,0.684210526
maleware,5.444444444,gaagle.name,0.6,0.6,0.029420956,0.6,0.7,0.007453416,0.5,0.636363636
maleware,5.666666667,genih-i-nevesta.ru,0.6,0.6,0.064635234,0.6,0.7,0.034782609,0.5,0.555555556
maleware,6,ifindwholesale.com,0.6,0.6,0.064372836,0.6,0.7,0.060869565,0.5,0.777777778
maleware,5.666666667,innatek.com,0.6,0.6,0.045390016,0.6,0.6,0.060869565,0.5,0.75
maleware,6.111111111,losalseehijos.es,0.6,0.6,0.049040501,0.6,0.7,0.002484472,0.5,0.5
maleware,5.555555556,offended.feenode.net,0.6,0.6,0.044929513,0.6,0.7,0.058385093,0.5,0.5
maleware,5.666666667,powershopnet.net,0.6,0.6,0.044202766,0.122601732,0.6,0.058385093,0.5,0.625
maleware,5.555555556,redhotdirectory.com,0.6,0.072653885,0.050430142,0.821765585,0.6,0.060869565,0.5,0.789473684
maleware,6,ttb.lpcloudsvr302.com,0.097315436,0.272452069,0.197612509,0,0.6,0.060869565,0.5,0.523809524
maleware,5.888888889,uxtop.ru,0.6,0.6,0.100029733,0.6,0.7,0.034782609,0.5,0.666666667
maleware,6.111111111,aiwoxin.com,0.6,0.6,0.106118258,0.6,0.7,0.060869565,0.5,0.727272727
maleware,6.333333333,aquapuremultiservicios.es,0.6,0.6,0.11706527,0.6,0.7,0.002484472,0.5,0.52
maleware,5.888888889,jxy88.com,0.387024609,0.529767911,0.375808244,0.6,0.5,0.060869565,0.5,0.777777778
maleware,5.222222222,karaszkiewicz.neostrada.pl,0.6,0.6,0.090972452,0.6,0.6,0.007453416,0.5,0.423076923
maleware,6.333333333,kuaiyan.com.cn,0.6,0.6,0.053986563,0.6,0.7,0.6,0.5,0.714285714
maleware,5.888888889,snkforklift.com,0.6,0.6,0.064726661,0.6,0.7,0.060869565,0.5,0.666666667
maleware,6.777777778,0377.wang,0.6,0.6,0.435454055,0.6,0.7,0.546583851,0.5,0.444444444
maleware,7,137311.com,0.6,0.6,0.367861238,0.6,0.7,0.060869565,0.5,0.8
maleware,6.444444444,13903825045.com,0.6,0.6,0.883135876,0.6,0.6,0.060869565,0.5,0.6
maleware,6.222222222,314151.com,0.412751678,0.065590313,0.476282925,0.729644717,0.7,0.060869565,0.5,0.7
maleware,5.111111111,cdn1.mysearchresults.com,0.6,0.19172553,0.078057223,0.694937507,0.7,0.060869565,0.5,0
maleware,6.111111111,www.2003xx.com,0.097315436,0.272452069,0.340829826,0,0.6,0.060869565,0.5,0.571428571
maleware,6.444444444,www3.32hy.com,0.6,0.6,0.222483818,0.6,0.7,0.060869565,0.5,0.75
maleware,5.777777778,ad.words-google.com,0.6,0.6,0.058058174,0.6,0.7,0.060869565,0.5,0.578947368
maleware,6,konto1.cal24.pl,0.6,0.6,0.209093635,0.6,0.7,0.007453416,0.5,0.75
maleware,5.555555556,lastmeasure.zoy.org,0.6,0.6,0.070276757,0.6,0.7,0.01863354,0.5,0.526315789
maleware,5.444444444,leslascarsgays.fr,0.6,0.916246216,0.049058504,0.6,0.7,0.01242236,0.5,0.529411765
maleware,5.888888889,link2me.ru,0.6,0.6,0.091294315,0.6,0.7,0.034782609,0.5,0.727272727
maleware,6.222222222,lpmxp2017.com,0.6,0.6,0.357508717,0.6,0.7,0.060869565,0.5,0.615384615
maleware,6.333333333,lpmxp2018.com,0.6,0.6,0.377455849,0.6,0.7,0.060869565,0.5,0.615384615
maleware,6.444444444,lpmxp2020.com,0.6,0.6,0.249728483,0.6,0.7,0.060869565,0.5,0.769230769
maleware,6.333333333,lpmxp2022.com,0.6,0.6,0.226831508,0.6,0.7,0.060869565,0.5,0.692307692
maleware,6.333333333,lpmxp2023.com,0.6,0.6,0.302007544,0.6,0.7,0.060869565,0.5,0.692307692
maleware,6.222222222,lpmxp2024.com,0.097315436,0.272452069,0.327785525,0,0.6,0.060869565,0.5,0.692307692
maleware,6.222222222,lpmxp2025.com,0.097315436,0.272452069,0.354932113,0,0.6,0.060869565,0.5,0.692307692
maleware,6.222222222,lpmxp2026.com,0.097315436,0.272452069,0.338069858,0,0.6,0.060869565,0.5,0.692307692
maleware,6.333333333,lpmxp2027.com,0.6,0.6,0.339442939,0.6,0.7,0.060869565,0.5,0.692307692
maleware,5.444444444,malayalam-net.com,0.6,0.6,0.052343067,0.6,0.5,0.060869565,0.5,0.666666667
maleware,5.888888889,baolinyouxipingtai.com,0.6,0.6,0.08875376,0.6,0.7,0.060869565,0.5,0.545454545
maleware,5.555555556,dwcreations.net,0.161073826,0.031281534,0.048641532,0.122601732,0.7,0.058385093,0.5,0.666666667
maleware,5.666666667,faithbibleweb.org,0.097315436,0.272452069,0.058837883,0,0.7,0.01863354,0.5,0.588235294
maleware,5.555555556,hz-lf.com,0.387024609,0.529767911,0.112718592,0.6,0.6,0.060869565,0.5,0.666666667
maleware,5.333333333,kittrellglass.com,0.6,0.162462159,0.045722405,0.596933601,0.7,0.060869565,0.5,0.647058824
maleware,5.888888889,profileawareness.com,0.6,0.6,0.056235372,0.6,0.7,0.060869565,0.5,0.7
maleware,5.888888889,spunkyvids.com,0.6,0.6,0.074519007,0.6,0.6,0.060869565,0.5,0.714285714
maleware,6.111111111,t2t2.com,0.6,0.6,0.096053222,0.6,0.7,0.060869565,0.5,0.75
maleware,6.111111111,thxhb.com,0.6,1,0.109434036,0.6,0.5,0.060869565,0.5,0.7
maleware,5.222222222,watermanwebs.com,0.6,0.39556004,0.05331148,0.415891539,0.5,0.060869565,0.5,0.6875
maleware,5.888888889,xigushan.com,0.6,0.6,0.10530563,0.6,0.6,0.060869565,0.5,0.769230769
maleware,5.888888889,xigushan.net,0.6,0.6,0.098127603,0.6,0.6,0.058385093,0.5,0.75
maleware,6.444444444,yueqi360.com,0.6,0.6,0.442275759,0.6,0.7,0.060869565,0.5,0.692307692
maleware,6.333333333,zzshw.net,0.387024609,0.529767911,0.105776703,0.6,0.6,0.058385093,0.5,0.8
maleware,5.666666667,pozdrav-im.ru,0.6,0.6,0.100465435,0.6,0.5,0.034782609,0.5,0.769230769
maleware,6.111111111,vstart.net,0.6,0.6,0.039855514,0.6,0.7,0.058385093,0.5,0.9
maleware,5.888888889,2666120.com,0.6,0.6,0.420790738,0.6,0.3,0.060869565,0.5,0.636363636
maleware,6.333333333,332gm.com,0.6,0.6,0.2220421,0.6,0.7,0.060869565,0.5,0.666666667
maleware,6.222222222,33nn.com,0.6,0.6,0.175659955,0.6,0.7,0.060869565,0.5,0.75
maleware,6.444444444,54te.com,0.6,0.6,0.355045831,0.6,0.7,0.060869565,0.5,0.777777778
maleware,6.333333333,81182479.com,0.6,0.6,0.761531058,0.6,0.6,0.060869565,0.5,0.666666667
maleware,5.555555556,china-zhenao.com,0.387024609,0.529767911,0.084757839,0.6,0.6,0.060869565,0.5,0.6875
maleware,5.888888889,concerone.com,0.6,0.6,0.032112297,0.6,0.7,0.060869565,0.5,0.769230769
maleware,5.888888889,hotslotpot.cn,0.6,0.6,0.035995957,0.6,0.7,0.288198758,0.5,0.538461538
maleware,5.666666667,indianemarket.in,0.6,0.6,0.042440465,0.6,0.7,0.028571429,0.5,0.705882353
maleware,5.111111111,morenewmedia.com,0.3098434,0.066599395,0.049254397,0.6,0.5,0.060869565,0.5,0.75
maleware,5.777777778,nationalsecuritydirect.com,0.6,0.6,0.050742464,0.6,0.7,0.060869565,0.5,0.615384615
maleware,5.555555556,smartmediasearcher.com,0.6,0.097880928,0.043793446,0.6,0.7,0.060869565,0.5,0.727272727
maleware,5.777777778,sportsbettingaustralia.com,0.097315436,0.272452069,0.043444477,0,0.7,0.060869565,0.5,0.692307692
maleware,6.888888889,ytx360.com,0.6,0.166498486,0.426460379,0.801775555,0.6,0.060869565,0.5,0.8
maleware,6.222222222,adserver.ads.com.ph,0.6,0.6,0.052716112,0.6,0.7,0.6,0.5,0.631578947
maleware,6,corsa-cologne.de,0.6,0.6,0.049900305,0.6,0.6,0.002484472,0.5,0.625
maleware,5.222222222,downloadthesefile.com,0.3098434,0.066599395,0.06302224,0.6,0.5,0.060869565,0.5,0.782608696
maleware,6.666666667,evodownload.com,0.097315436,0.272452069,0.060959297,0,0.7,0.060869565,0.5,0.823529412
maleware,6.444444444,fejsbuk.com.ba,0.6,0.6,0.080159113,0.6,0.7,0.6,0.5,0.666666667
maleware,6.555555556,guidelineservices.com.qa,0.6,0.6,0.122594246,0.6,0.7,0.6,0.5,0.666666667
maleware,5.333333333,hashmi.webdesigning.name,0.6,0.6,0.052416273,0.6,0.7,0.007453416,0.5,0.583333333
maleware,5.666666667,ivavitavoratavit.com,0.6,0.6,0.051292401,0.6,0.7,0.060869565,0.5,0.55
maleware,6,robert-millan.de,0.6,0.6,0.049578519,0.6,0.7,0.002484472,0.5,0.555555556
maleware,6.444444444,swattradingco.name.qa,0.6,0.6,0.125250845,0.6,0.7,0.6,0.5,0.523809524
maleware,5.444444444,webdesigning.name,0.6,0.6,0.049042116,0.6,0.7,0.007453416,0.5,0.647058824
maleware,5.444444444,akshatadesigns.in,0.097315436,0.272452069,0.046070409,0,0.6,0.028571429,0.5,0.611111111
maleware,6,alex2006.friko.pl,0.6,0.6,0.31904815,0.6,0.7,0.007453416,0.5,0.666666667
maleware,5.777777778,crxart.go.ro,0.6,0.6,0.08528655,0.6,0.3,0.002484472,0.5,0.583333333
maleware,6.333333333,drewex.slask.pl,0.6,0.6,0.100635529,0.6,0.7,0.6,0.5,0.466666667
maleware,6,hosttrakker.info,0.6,0.6,0.05630709,0.6,0.7,0.093167702,0.5,0.625
maleware,6,js.5689.nl,0.6,0.6,0.716847938,0.6,0.7,0.004968944,0.5,0.4
maleware,5.777777778,ltktourssafaris.com,0.6,0.6,0.054012701,0.6,0.7,0.060869565,0.5,0.631578947
maleware,6,pascani.md,0.6,0.6,0.041495578,0.6,0.7,0,0.5,0.545454545
maleware,6.555555556,s-parta.za.pl,0.6,0.6,0.073733535,0.6,0.7,0.007453416,0.5,1
maleware,6.111111111,selak.info,0.6,0.6,0.052316431,0.6,0.7,0.093167702,0.5,0.727272727
maleware,5.333333333,sorclan.za.pl,0.6,0.6,0.0685373,0.6,0.7,0.007453416,0.5,0.538461538
maleware,6.111111111,v2mlyellow.com,0.6,0.6,0.102296135,0.6,0.7,0.060869565,0.5,0.714285714
maleware,5.888888889,wtr1.ru,0.6,0.6,0.087860754,0.6,0.7,0.034782609,0.5,0.714285714
maleware,6.555555556,www1.xise.cn,0.6,0.6,0.14229087,0.6,0.7,0.288198758,0.5,0.714285714
maleware,5.777777778,topmailersblog.com,0.6,0.6,0.042664556,0.6,0.7,0.060869565,0.5,0.666666667
maleware,5.666666667,virus-help.us,0.6,0.6,0.063725566,0.6,0.7,0.053416149,0.5,0.470588235
maleware,6.555555556,winner.us,0.097315436,0.272452069,0.043208548,0,0.5,0.053416149,0.5,1
maleware,6.444444444,5a8www.peoplepaxy.com,0.6,0.6,0.301401412,0.6,0.7,0.060869565,0.5,0.785714286
maleware,5.222222222,abc.yuedea.com,0.6,0.6,0.049203882,0.6,0.3,0.060869565,0.5,0.642857143
maleware,5.555555556,amino-cn.com,0.387024609,0.529767911,0.046805656,0.6,0.7,0.060869565,0.5,0.75
maleware,6.777777778,b9a.net,0.6,0.681130172,0.269697213,0.6,0.5,0.058385093,0.5,0.857142857
maleware,6.333333333,cylm.jh56.cn,0.6,0.6,0.342731707,0.6,0.6,0.288198758,0.5,0.5
maleware,6.333333333,0571zxw.com,0.6,0.6,0.546911862,0.6,0.6,0.060869565,0.5,0.727272727
maleware,5.888888889,17so.so,0.6,0.6,0.233925583,0.6,0.7,0.00621118,0.5,0.571428571
maleware,5.666666667,adheb.com,0.6,0.16851665,0.046081614,0.6,0.7,0.060869565,0.5,0.777777778
